"Kinvara, Galway Division",6,2,2,4,7,5,7,5,0,2,4,7,1,4,3
"Eyrecourt, Galway Division",6,5,6,3,3,6,15,3,4,6,7,7,9,10,6
"Killimor, Galway Division",6,4,5,9,12,12,20,8,10,5,8,8,9,3,2
"Kilrickle, Galway Division",3,6,6,3,7,8,7,7,3,6,6,2,2,1,5
"Loughrea, Galway Division",25,13,25,28,46,39,51,31,33,64,22,35,23,20,30
"Portumna, Galway Division",11,13,9,16,26,18,22,18,31,9,11,15,20,14,18
"Woodford, Galway Division",4,1,7,0,2,1,5,3,5,7,4,3,6,8,4
"An Cheathru Rua, Galway Division",10,4,2,5,3,2,3,2,4,5,2,2,2,0,2
"An Spideal, Galway Division",10,13,9,10,11,9,11,6,6,7,3,1,1,3,4
"Bothar Na Tra, Galway Division",215,116,366,104,97,110,121,121,104,97,107,144,115,67,96
"Cill Ronain, Galway Division",1,0,0,0,1,1,5,1,0,0,1,0,1,3,2
"Indreabhain, Galway Division",5,4,4,5,5,6,4,2,0,2,4,2,3,2,0
"Leitir Mor, Galway Division",6,1,1,2,4,2,2,0,1,3,2,2,4,1,0
"Maigh Cuilinn, Galway Division",15,11,25,10,10,9,25,10,2,8,6,3,2,7,11
"Oughterard, Galway Division",14,17,5,7,9,20,13,9,2,13,5,6,3,7,9
"Ros Muc, Galway Division",3,0,2,0,1,2,2,1,1,1,1,2,2,1,0
"Barnaderg, Galway Division",2,3,6,3,8,3,11,10,4,13,5,5,6,3,2
"Corofin Co. Galway, Galway Division",5,3,3,7,13,3,5,7,8,11,3,4,8,2,7
"Dunmore, Galway Division",8,3,2,2,6,3,5,9,8,10,8,4,8,5,4
"Glenamaddy, Galway Division",3,3,2,2,1,2,8,4,4,6,5,3,0,5,0
"Headford, Galway Division",8,8,6,4,8,7,12,5,6,13,13,33,24,8,10
"Milltown, Galway Division",1,3,0,1,2,3,7,4,8,4,1,4,5,1,3
"Tuam, Galway Division",32,22,42,52,68,47,43,55,36,48,48,62,44,18,63
"Williamstown, Galway Division",6,2,1,1,2,4,8,3,9,7,3,3,3,3,2
"Boyle, Roscommon Division",21,26,23,27,24,29,20,14,25,24,13,22,24,14,16
"Elphin, Roscommon Division",4,3,4,5,5,11,9,3,3,12,4,5,9,1,6
"Keadue, Roscommon Division",3,5,5,4,0,2,7,0,5,3,4,2,3,3,3
"Roosky, Roscommon Division",25,15,9,13,12,24,6,4,7,18,10,5,16,9,9
"Strokestown, Roscommon Division",6,7,3,13,10,10,13,3,9,20,10,4,7,1,4
"Ballaghderreen, Roscommon Division",19,14,10,12,24,12,28,21,30,64,22,49,25,18,31
"Ballinlough, Roscommon Division",1,2,7,4,1,4,12,8,5,11,6,3,5,7,9
"Castlerea, Roscommon Division",18,14,5,26,18,23,30,12,10,17,35,27,18,25,20
"Frenchpark, Roscommon Division",3,9,8,8,9,17,9,8,5,9,5,12,15,0,9
"Tulsk, Roscommon Division",3,3,4,6,2,1,8,2,3,10,5,2,4,3,4
"Drumlish, Longford Division",8,3,5,7,6,12,10,15,7,9,3,5,7,4,11
"Edgeworthstown, Longford Division",31,22,29,20,40,33,50,46,60,41,66,50,21,23,26
"Granard, Longford Division",26,34,30,23,25,21,46,52,32,28,29,34,26,20,23
"Smear, Longford Division",5,6,5,4,1,5,2,16,17,0,5,6,4,7,2
"Kenagh, Longford Division",9,10,10,5,11,8,14,12,15,8,5,4,5,2,6
"Lanesboro, Longford Division",13,12,8,15,10,10,15,12,13,13,9,19,12,6,3
"Longford, Longford Division",109,106,89,120,117,125,109,124,103,158,139,93,107,63,93
"Ballymahon, Longford Division",20,21,24,27,30,24,40,39,36,37,38,32,24,8,11
"Athleague, Roscommon Division",3,6,6,4,14,7,5,10,5,9,2,2,4,6,2
"Clonark, Roscommon Division",7,12,8,12,12,8,27,8,4,15,4,10,7,16,8
"Roscommon, Roscommon Division",32,38,61,40,44,64,69,45,41,38,44,36,34,24,42
"Taughmaconnell, Roscommon Division",2,1,1,3,1,2,3,6,4,6,1,0,1,0,0
"Mayfield, Cork City Division",51,36,38,82,26,34,29,24,33,31,38,41,57,31,41
"Anglesea Street, Cork City Division",166,166,215,158,153,157,167,128,160,133,118,78,94,52,49
"Blackrock, Co Cork, Cork City Division",70,63,65,27,35,46,65,42,63,54,50,42,51,34,32
"Bridewell Cork, Cork City Division",60,51,58,49,44,47,42,49,38,37,72,106,137,60,72
"Ballincollig, Cork City Division",42,46,59,42,31,46,46,65,53,57,39,30,37,22,36
"Blarney, Cork City Division",35,30,46,50,45,42,55,40,38,37,27,20,27,16,34
"Gurranabraher, Cork City Division",74,108,57,82,79,81,99,110,106,87,115,58,76,35,64
"Watercourse Road, Cork City Division",150,209,155,163,133,156,139,145,125,119,88,91,94,80,82
"Bishopstown, Cork City Division",54,86,50,56,64,82,81,94,85,99,85,64,68,27,28
"Carrigaline, Cork City Division",32,41,55,38,59,35,39,46,26,24,18,12,34,13,20
"Crosshaven, Cork City Division",13,5,9,15,7,9,8,16,3,6,6,6,7,5,2
"Douglas, Cork City Division",85,88,96,48,85,83,53,57,81,86,62,72,84,37,52
"Passage West, Cork City Division",17,13,6,17,13,19,19,13,17,24,7,7,7,9,9
"Togher, Cork City Division",95,81,122,73,48,81,59,61,77,76,55,65,52,26,39
"Carrigtwohill, Cork North Division",12,9,15,15,5,7,14,8,13,26,17,7,14,9,10
"Cobh, Cork North Division",19,16,17,23,22,16,19,26,10,24,19,19,13,8,23
"Glanmire, Cork City Division",31,30,71,21,25,25,26,23,31,34,25,32,32,19,55
"Watergrasshill, Cork North Division",11,9,13,10,6,4,3,7,16,13,8,5,9,8,13
"Ballynoe, Cork North Division",5,3,9,8,1,4,1,9,7,4,2,4,12,10,2
"Castletownroche, Cork North Division",14,7,20,3,1,13,8,9,6,5,9,11,9,1,2
"Fermoy, Cork North Division",26,34,29,11,13,18,4,15,22,15,37,28,39,29,20
"Kildorrery, Cork North Division",10,10,9,3,7,4,8,6,17,6,16,4,12,14,5
