"Craughwell, Galway Division",9,10,16,11,10,6,14,8,5,3,7,6,3,2,13
"Gort, Galway Division",33,26,50,33,22,32,39,27,14,10,12,20,20,4,14
"Kinvara, Galway Division",6,6,6,6,9,4,6,3,3,6,3,4,7,1,3
"Eyrecourt, Galway Division",0,8,4,4,6,10,11,4,6,7,4,7,2,6,14
"Killimor, Galway Division",8,1,4,6,3,9,2,2,3,5,5,3,6,3,16
"Kilrickle, Galway Division",4,3,5,2,4,8,4,9,3,9,4,2,5,3,6
"Loughrea, Galway Division",48,40,64,41,43,91,81,75,68,63,50,26,44,51,57
"Portumna, Galway Division",6,9,6,13,10,20,10,19,21,18,20,11,26,19,18
"Woodford, Galway Division",2,2,2,2,1,0,8,0,4,5,1,3,5,3,3
"An Cheathru Rua, Galway Division",13,22,7,17,17,12,8,11,9,11,8,8,8,2,2
"An Spideal, Galway Division",20,14,16,8,5,29,15,5,9,18,14,6,7,3,6
"Bothar Na Tra, Galway Division",222,197,231,121,162,187,174,173,163,104,150,110,106,82,92
"Cill Ronain, Galway Division",3,2,2,0,2,8,5,1,2,3,0,9,1,1,0
"Indreabhain, Galway Division",2,9,7,5,6,5,4,10,6,6,7,7,3,4,5
"Leitir Mor, Galway Division",3,3,3,3,3,7,8,3,2,3,3,2,5,3,9
"Maigh Cuilinn, Galway Division",5,21,14,2,9,10,14,3,3,6,9,9,5,4,2
"Oughterard, Galway Division",9,23,10,5,15,27,23,11,11,4,7,6,3,2,8
"Ros Muc, Galway Division",2,2,5,0,2,3,3,1,1,2,2,2,1,1,1
"Barnaderg, Galway Division",5,3,3,5,4,11,6,8,10,2,5,3,2,4,3
"Corofin Co. Galway, Galway Division",3,10,3,14,10,6,5,10,3,4,2,5,3,2,2
"Dunmore, Galway Division",8,5,4,9,5,14,7,6,5,5,6,4,8,6,3
"Glenamaddy, Galway Division",8,5,6,3,6,4,2,2,1,3,3,3,2,4,3
"Headford, Galway Division",10,4,5,12,9,4,7,4,8,13,7,13,11,8,23
"Milltown, Galway Division",3,7,2,1,0,2,6,2,3,1,1,2,2,1,2
"Tuam, Galway Division",104,76,56,102,138,121,82,81,43,54,46,54,74,51,72
"Williamstown, Galway Division",5,2,4,6,5,1,3,5,12,5,4,5,3,7,8
"Boyle, Roscommon Division",25,27,12,24,28,43,24,17,17,27,19,17,14,24,20
"Elphin, Roscommon Division",4,5,14,4,6,3,4,4,2,6,5,2,0,4,3
"Keadue, Roscommon Division",5,4,0,1,3,2,2,2,3,0,4,1,7,2,1
"Roosky, Roscommon Division",7,8,7,11,13,8,4,1,7,4,6,5,4,2,4
"Strokestown, Roscommon Division",10,5,8,7,8,14,5,8,12,3,9,8,5,6,3
"Ballaghderreen, Roscommon Division",31,12,11,26,23,29,43,30,21,43,33,28,27,24,27
"Ballinlough, Roscommon Division",5,9,8,15,12,14,9,8,6,4,20,8,7,6,9
"Castlerea, Roscommon Division",40,20,25,30,48,23,31,18,20,15,14,29,15,13,19
"Frenchpark, Roscommon Division",12,6,6,11,9,9,4,6,15,2,2,5,19,3,3
"Tulsk, Roscommon Division",3,1,0,3,5,1,4,1,3,1,6,2,3,1,2
"Drumlish, Longford Division",3,6,5,8,9,10,9,9,8,10,15,9,5,5,4
"Edgeworthstown, Longford Division",18,10,18,22,44,34,41,40,41,29,52,47,45,40,28
"Granard, Longford Division",28,49,34,24,49,23,27,30,19,23,27,33,32,13,20
"Smear, Longford Division",2,3,3,7,1,2,3,5,4,3,3,4,3,4,0
"Kenagh, Longford Division",3,10,5,4,8,6,10,12,8,12,9,1,5,4,4
"Lanesboro, Longford Division",12,4,9,12,9,17,12,18,15,17,4,13,5,8,10
"Longford, Longford Division",169,147,121,212,144,159,206,158,144,132,105,96,123,98,107
"Ballymahon, Longford Division",3,11,25,36,32,30,50,31,47,36,22,39,26,18,19
